BOS Sir solved EOS,O O O O,great
BOS Hi Sir EOS,O O O O,Greetings
BOS yes EOS,O O O,Thank_you
BOS hello again i wanted to ask you in the courses page EOS,O O O O O O O O O O O O O,course_details
BOS Thank You so much EOS,O O O O O O,Thank_you
BOS then installing.. but same issue. EOS,O O O O O O O,need_help
BOS ? EOS,O O O,O
BOS like its saying the url which i gave is wrong EOS,O O O O O O O O O O O O,O
BOS ya this one working EOS,O O O O O O,great
BOS Thank you EOS,O O O O,Thank_you
BOS ? EOS,O O O,O
BOS I would like to discuss this over a call. Please share me some contact number so that I can contact you guys EOS,O O O O O O O O O O O O O O O O O O O O O O O O,need_skype_call
BOS sir in data visulaization matplolib assignment 1st question EOS,O O O O O O O O O O,assignment_matplotlib
BOS Respected sir /madam can I get the solutions for sudhanshu sir pandas class homework which was given on 26/07/2020 in ML course please. EOS,O O O O O O O O O O O O O O O O O O O O O O O O O,assignment_pandas
BOS incognito means ?? EOS,O O O O O,need_help
BOS I need to enquire on ML classes EOS,O O O O O O O O O,enter_query
BOS How to register to that denied course? Please help me EOS,O O O O O O O O O O O O,support_ticket_generate
BOS In power BI video lectures our instructor is showing some data and you are providing the links for the same data he has used. EOS,O O O O O O O O O O O O O O O O O O O O O O O O O O,powerbi_dataset
BOS how will it solve ?? EOS,O O O O O O O,need_help
BOS hi EOS,O O O,Greetings
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d8-181651b6b22e2c88dbc9d441f2560ce9 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d8-181651b6b22e2c88dbc9d441f2560ce9/views/imgt1_anim type=Picture.1 doc_id=0-sa-d8-181651b6b22e2c88dbc9d441f2560ce9 width=1366 height=768>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d8-181651b6b22e2c88dbc9d441f2560ce9>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d8-181651b6b22e2c88dbc9d441f2560ce9</a><OriginalName v=Screenshot (60).png></OriginalName><FileSize v=154775></FileSize><meta type=photo originalName=Screenshot (60).png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O O O,O
BOS ok  EOS,O O O,good_bye
BOS Yes sir  EOS,O O O O,Thank_you
BOS Okay EOS,O O O,good_bye
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d6-4cb04abc37693bcae7462d06b1576bd9 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d6-4cb04abc37693bcae7462d06b1576bd9/views/imgt1_anim type=Picture.1 doc_id=0-sa-d6-4cb04abc37693bcae7462d06b1576bd9 width=1366 height=768>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d6-4cb04abc37693bcae7462d06b1576bd9>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d6-4cb04abc37693bcae7462d06b1576bd9</a><OriginalName v=Untitled.png></OriginalName><FileSize v=165966></FileSize><meta type=photo originalName=Untitled.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS I am a student in Deep Learning course; and want to get access to Tableau and Python course dash-boards. I have already enrolled for these on the web-pages. EOS,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,power-bi_tableau_dashboard
BOS How will i get data for practice Pandas1 dataset ?? EOS,O O O O O O O O O O O O,assignment_pandas
BOS you mean to say i will be able to change a password with tuples EOS,O O O O O O O O O O O O O O O O,need_help
BOS Can you please help me understand why is 2.0999999999999996 and not 2.1 EOS,O O O O O O O O O O O O O O,need_help
BOS Sure  EOS,O O O,good_bye
BOS ru there EOS,O O O O,Greetings
BOS sir by providing direct name also error is showing file not found thats why EOS,O O O O O O O O O O O O O O O O,file_not_found
BOS z score one i am not getting the solution  EOS,O O O O O O O O O O O,assignment_stats
BOS hello sudhanshi sir EOS,O O O O O,Greetings
BOS sir it shows no module name urrlib3 EOS,O O O O O O O O O,python_import_error
BOS hi EOS,O O O,Greetings
BOS i asked yesterday bro  EOS,O O O O O O,need_help
BOS so i have already worked on it but the same error arises EOS,O O O O O O O O O O O O O O,need_help
BOS any list is there to install all package  EOS,O O O O O O O O O O,need_help
BOS can you give me clientapp.py and app.py code  EOS,O O O O O O O O O O,need_help
BOS ok sir EOS,O O O O,good_bye
BOS Who told I downloaded other version EOS,O O O O O O O O,O
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d1-60a4f6fba3d8036d23bd3dc4662e90ca url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d1-60a4f6fba3d8036d23bd3dc4662e90ca/views/imgt1_anim type=Picture.1 doc_id=0-sa-d1-60a4f6fba3d8036d23bd3dc4662e90ca width=1366 height=768>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d1-60a4f6fba3d8036d23bd3dc4662e90ca>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d1-60a4f6fba3d8036d23bd3dc4662e90ca</a><OriginalName v=Untitled.png></OriginalName><FileSize v=172939></FileSize><meta type=photo originalName=Untitled.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
"BOS Hello, sir I am trying to install cmake in cmd for Python face recognition. It is giving me an error saying environment permission denied. I have tried to google the query but couldn&#39;t find a solution. EOS",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,need_help
BOS Thanks for asking EOS,O O O O O,welocme_reply
BOS Hi..I am from ML 28 Batch. I was in internship induction with Jiwitesh. He suggested that people from ML28 should enroll for next internship as we have not completed our ML curriculum... EOS,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,internship_query
"BOS <URIObject type=Picture.1 uri=https://api.asm.skype.com/v1/objects/0-sa-d8-0883f4cf58b27f644361b99cfa656e9e url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d8-0883f4cf58b27f644361b99cfa656e9e/views/imgt1>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback&amp;pic=0-sa-d8-0883f4cf58b27f644361b99cfa656e9e>https://login.skype.com/login/sso?go=xmmfallback&amp;pic=0-sa-d8-0883f4cf58b27f644361b99cfa656e9e</a><OriginalName v=IMG_20201007_141936565_20201007_141938557.jpg/><FileSize v=49397/><meta type=photo originalName=IMG_20201007_141936565_20201007_141938557.jpg/></URIObject> EOS",O O O O O O O O O O O O O O O O O O,O
BOS This database is also created in atlas  EOS,O O O O O O O O O,need_help
"BOS sir for a data science is it ok to know only the basics of mysql,mongodb and flask api or do i have to learn extra other than you tought in the class? EOS",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,need_help
"BOS Hi Sudhanshu &amp; Team, I am actually trying to replicate AWS Lex. But the pblm is, while testing, it gives SMTP error. Gmail Authentication Error even after the Switching ON for allowing less secure apps. I couldn't able to proceed further. Need your assistance. Thank you in advance.  EOS",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,aws_lex_smtp_error
BOS I want to know what hardware i should get if I were to go for advanced deep learning topics EOS,O O O O O O O O O O O O O O O O O O O O O,system_configurations
BOS kindly upload today&apos;s class video EOS,O O O O O O O,dashboard_add_recording
BOS Especially i am facing challenge on cross join EOS,O O O O O O O O O O,pandas_cross_join
BOS I was not able to change the settings for anaconda on my mac EOS,O O O O O O O O O O O O O O O,anaconda_macos
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d4-0b303564915898f014421384fd7222de url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d4-0b303564915898f014421384fd7222de/views/imgt1_anim type=Picture.1 doc_id=0-sa-d4-0b303564915898f014421384fd7222de width=2048 height=1152>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d4-0b303564915898f014421384fd7222de>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d4-0b303564915898f014421384fd7222de</a><OriginalName v=1599808929490.JPEG></OriginalName><FileSize v=56772></FileSize><meta type=photo originalName=1599808929490.JPEG></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d7-dde5ac5c26038a94f59d57d2959f33b3 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d7-dde5ac5c26038a94f59d57d2959f33b3/views/imgt1_anim type=Picture.1 doc_id=0-sa-d7-dde5ac5c26038a94f59d57d2959f33b3 width=438 height=448>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d7-dde5ac5c26038a94f59d57d2959f33b3>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d7-dde5ac5c26038a94f59d57d2959f33b3</a><OriginalName v=image_2020_09_17T19_25_48_442Z.png></OriginalName><FileSize v=22277></FileSize><meta type=photo originalName=image_2020_09_17T19_25_48_442Z.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS file name is localAppFactorial.py EOS,O O O O O O,need_help
BOS i meant in terms of formula creation .. EOS,O O O O O O O O O O,need_help
BOS <partlist type=missed alt= OId=426caa53-a501-4b99-8116-36ed915e6ab7><part identity=live:508bcf80e669b3d7><name>Anil Taninki</name></part><part identity=live:.cid.4933a22bf564744><name>support_ineuron_ai</name></part></partlist> EOS,O O O O O O O O O,O
BOS I could not find the cross as value for 'how' EOS,O O O O O O O O O O O O,pandas_cross_join
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d8-eba2afbd404631692f476f7c3b344066 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d8-eba2afbd404631692f476f7c3b344066/views/imgt1_anim type=Picture.1 doc_id=0-sa-d8-eba2afbd404631692f476f7c3b344066 width=791 height=602>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d8-eba2afbd404631692f476f7c3b344066>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d8-eba2afbd404631692f476f7c3b344066</a><OriginalName v=picturemessage_prkbzmtv.hi4.png></OriginalName><FileSize v=56421></FileSize><meta type=photo originalName=picturemessage_prkbzmtv.hi4.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d2-a18672c43e2dc17fbdcc2875f376deb0 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d2-a18672c43e2dc17fbdcc2875f376deb0/views/imgt1_anim type=Picture.1 doc_id=0-sa-d2-a18672c43e2dc17fbdcc2875f376deb0 width=2048 height=1536>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d2-a18672c43e2dc17fbdcc2875f376deb0>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d2-a18672c43e2dc17fbdcc2875f376deb0</a><OriginalName v=1587635670445.JPEG></OriginalName><FileSize v=169685></FileSize><meta type=photo originalName=1587635670445.JPEG></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS HiThis is Deepak from DLCVNLP25thJuly batch.I do not see the recording for 17th Oct on my Dashboard.Could you please have a look at it? EOS,O O O O O O O O O O O O O O O O O O O O O O O O O O,recordings_not_avilable
"BOS I see remain functions like remove top rows ,remove bottom rows everything is working fine but when I click remove blank rows I don't see any change EOS",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,support_ticket_generate
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-ea-d6-2a12a574513746204258cbb5878529a5 url_thumbnail=https://api.asm.skype.com/v1/objects/0-ea-d6-2a12a574513746204258cbb5878529a5/views/imgt1_anim type=Picture.1 doc_id=0-ea-d6-2a12a574513746204258cbb5878529a5 width=882 height=280>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-ea-d6-2a12a574513746204258cbb5878529a5>https://login.skype.com/login/sso?go=xmmfallback?pic=0-ea-d6-2a12a574513746204258cbb5878529a5</a><OriginalName v=image_2020_06_04T16_54_36_257Z.png></OriginalName><FileSize v=34540></FileSize><meta type=photo originalName=image_2020_06_04T16_54_36_257Z.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS Okay EOS,O O O,good_bye
BOS sir should i call you EOS,O O O O O O O,need_skype_call
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d3-35a68c1e902fa00e625211b54e4a4017 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d3-35a68c1e902fa00e625211b54e4a4017/views/imgt1_anim type=Picture.1 doc_id=0-sa-d3-35a68c1e902fa00e625211b54e4a4017 width=778 height=523>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d3-35a68c1e902fa00e625211b54e4a4017>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d3-35a68c1e902fa00e625211b54e4a4017</a><OriginalName v=image_2020_08_08T05_42_14_907Z.png></OriginalName><FileSize v=337084></FileSize><meta type=photo originalName=image_2020_08_08T05_42_14_907Z.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS Hi Team EOS,O O O O,Greetings
BOS hii  EOS,O O O,Greetings
BOS Is it good time to call on few doubts EOS,O O O O O O O O O O O,support_ticket_generate
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d8-e56f4174ea9440f25ba1814cbecc8380 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d8-e56f4174ea9440f25ba1814cbecc8380/views/imgt1_anim type=Picture.1 doc_id=0-sa-d8-e56f4174ea9440f25ba1814cbecc8380 width=1366 height=768>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d8-e56f4174ea9440f25ba1814cbecc8380>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d8-e56f4174ea9440f25ba1814cbecc8380</a><OriginalName v=Untitled.png></OriginalName><FileSize v=169531></FileSize><meta type=photo originalName=Untitled.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d1-48c2dec4c46d617db8ed866e56dd7adc url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d1-48c2dec4c46d617db8ed866e56dd7adc/views/imgt1_anim type=Picture.1 doc_id=0-sa-d1-48c2dec4c46d617db8ed866e56dd7adc width=1366 height=768>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d1-48c2dec4c46d617db8ed866e56dd7adc>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d1-48c2dec4c46d617db8ed866e56dd7adc</a><OriginalName v=AssignmentSection.png></OriginalName><FileSize v=206181></FileSize><meta type=photo originalName=AssignmentSection.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS ok fine  EOS,O O O O,good_bye
BOS means* EOS,O O O,O
BOS thank you for the live session on big data pycharm EOS,O O O O O O O O O O O O,Thank_you
BOS hi EOS,O O O,Greetings
BOS i wil for sure...but plz help me out wit this ... EOS,O O O O O O O O O O O O O,need_help
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d6-d890072314b631da4c27e1774843078a url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d6-d890072314b631da4c27e1774843078a/views/imgt1_anim type=Picture.1 doc_id=0-sa-d6-d890072314b631da4c27e1774843078a width=700 height=354>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d6-d890072314b631da4c27e1774843078a>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d6-d890072314b631da4c27e1774843078a</a><OriginalName v=image_2020_10_05T06_42_10_050Z.png></OriginalName><FileSize v=17252></FileSize><meta type=photo originalName=image_2020_10_05T06_42_10_050Z.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS sir what is cmd ?  EOS,O O O O O O O,cmd
BOS Thanks EOS,O O O,welocme_reply
BOS acha ok EOS,O O O O,Thank_you
BOS Yes EOS,O O O,Thank_you
BOS hi EOS,O O O,Greetings
BOS while running mushroom classifier project i am getting error <e_m a=kumar.deepu35 ts_ms=1603269911336 ts=1603269911 t=61></e_m> EOS,O O O O O O O O O O O O O O O O,code_error
BOS In Deep learning sir is covering NLP in deep..whereas in his earlier DL course sir has teaches Computer Vision..so can i get the access to that course too in my dashboard? EOS,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,support_ticket_generate
"BOS yes, got it .. thank you so much.<ss type=smile>:)</ss> EOS",O O O O O O O O O O O,welocme_reply
"BOS Hello Team, I'm from April 18th batch of DLCVNLP batch . May I know which course would be starting first ?   EOS",O O O O O O O O O O O O O O O O O O O O O O O,support_ticket_generate
"BOS [&apos;Python\n ,&apos;, &apos;R Programming\n ,&apos;, &apos;Sql&apos;]how i will remove \n, from this list. I tried using replace and split but not working. EOS",O O O O O O O O O O O O O O O O O O O O O O O O,need_help
BOS <partlist type=started alt= callId=6bda5ecb-9a00-40e8-b188-c5b619c5cfb7><part identity=live:yash20december><name>yash agrawal</name></part><part identity=live:.cid.4933a22bf564744><name>support@ineuron.ai</name></part></partlist> EOS,O O O O O O O O O,O
BOS But it would be great if i shared my screen with you and ask question with graph explaination like virat and Sudhanshu do in class ?is it possible for you to do that? EOS,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,support_ticket_generate
BOS Could you help with that ?? EOS,O O O O O O O O,need_help
BOS I deleted MySQL folders too EOS,O O O O O O O,Thank_you
BOS yes sir EOS,O O O O,Thank_you
BOS and when trying to change the name then file not found is showing EOS,O O O O O O O O O O O O O O O,need_help
"BOS Respected SIr/Madam, EOS",O O O O,Greetings
"BOS Hey, I want to know weather recorded videos of DLCVNPL (25/07) for 1 &amp; 2 Aug has been uploaded? If yes then under which section can I find them? EOS",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,recordings_not_avilable
BOS sorry* EOS,O O O,O
BOS i claose and open again  EOS,O O O O O O O,need_help
BOS hi EOS,O O O,Greetings
BOS while training getting this error EOS,O O O O O O O,code_error
BOS sir as per instruction i have followed all the strps even seen your video but still not working  EOS,O O O O O O O O O O O O O O O O O O O O,need_help
BOS just check my code whether is it correct or not ?? EOS,O O O O O O O O O O O O O,need_help
BOS due to last update on macOS the anaconda is no more supported EOS,O O O O O O O O O O O O O O,anaconda_macos
BOS etc EOS,O O O,O
BOS I am using groupby on titanic dataset and for getting the max method i am getting and Assertion Error EOS,O O O O O O O O O O O O O O O O O O O O O,code_error
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-ea-d6-e80e6c9e149a02f1b51f8ab06d1fecc1 url_thumbnail=https://api.asm.skype.com/v1/objects/0-ea-d6-e80e6c9e149a02f1b51f8ab06d1fecc1/views/imgt1_anim type=Picture.1 doc_id=0-ea-d6-e80e6c9e149a02f1b51f8ab06d1fecc1 width=752 height=336>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-ea-d6-e80e6c9e149a02f1b51f8ab06d1fecc1>https://login.skype.com/login/sso?go=xmmfallback?pic=0-ea-d6-e80e6c9e149a02f1b51f8ab06d1fecc1</a><OriginalName v=image_2020_09_17T08_00_52_763Z.png></OriginalName><FileSize v=27607></FileSize><meta type=photo originalName=image_2020_09_17T08_00_52_763Z.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS resample() func not working EOS,O O O O O O,need_help
BOS sir is scipy will be thought in visualization lecture? EOS,O O O O O O O O O O O,course_details
BOS Sir it&apos;s just a confusing that I am having sir? EOS,O O O O O O O O O O O O,need_help
BOS after downloading it does not show any files EOS,O O O O O O O O O O,dashboard_file_error
"BOS data=[1008, 812, 1117, 1323, 1308, 1415, 831, 1021, 1287, 851, 930, 730, 699,872, 913, 944, 954, 987, 1695, 995, 1003, 994]mu_s=np.mean(data)mu=1035sd=240.37n=22alpha=0.05std_error=sd/(n**0.5)t_test=(mu_s-mu)/std_errorfrom scipy.stats import ttest_1sampttest,p_value=ttest_1samp(t_test,1031.32)print(p_value)if p_value &lt; 0.05:        print(&quot; we are rejecting null hypothesis&quot;)else:    print(&quot;we are accepting null hypothesis&quot;) EOS",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,code_error
BOS Ok sir EOS,O O O O,good_bye
BOS hi EOS,O O O,Greetings
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d6-de78ec52df2d8cb841d35d5339b6e35f url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d6-de78ec52df2d8cb841d35d5339b6e35f/views/imgt1_anim type=Picture.1 doc_id=0-sa-d6-de78ec52df2d8cb841d35d5339b6e35f width=1084 height=470>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d6-de78ec52df2d8cb841d35d5339b6e35f>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d6-de78ec52df2d8cb841d35d5339b6e35f</a><OriginalName v=picturemessage_y25kxvts.dlz.png></OriginalName><FileSize v=60177></FileSize><meta type=photo originalName=picturemessage_y25kxvts.dlz.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS so will t be tought in class or we have to do it by self? EOS,O O O O O O O O O O O O O O O O O,course_details
BOS hello ru there? EOS,O O O O O,Greetings
BOS hello EOS,O O O,Greetings
BOS <ss type=yes>(y)</ss> EOS,O O O O,good_bye
BOS sir please resend the link again EOS,O O O O O O O O,class_link
BOS Hlw sir i m from Feb 22 ml batch.. I couldnt install mongodb compass.. everytime I try to install the process never gets completed. I can install the mongodb server without compass. So what should I do? How can I download mongodb compass EOS,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,mongodb_installation
BOS tried another new env but showing same result EOS,O O O O O O O O O O,need_help
BOS Thank you.Got it <ss type=smile>:)</ss> EOS,O O O O O O O,Thank_you
BOS sir in data visualization exercise 1st assignment  EOS,O O O O O O O O O,assignment_data_visulization
"BOS Hello team , May I know the recommended model  to find the stability of an object  EOS",O O O O O O O O O O O O O O O O O O,need_help
BOS will you explain it clearly EOS,O O O O O O O,need_help
BOS dbConn = pymongo.MongoClient(&quot;mongodb://localhost:27017/&quot;) EOS,O O O O O,mongodb_installation
BOS hi EOS,O O O,Greetings
BOS <partlist type=missed alt= callId=1688388e-8f36-497d-8a67-a27b8e6e7fa2><part identity=live:aaks1993><name>Akarshan srivastava</name><duration>5.303</duration></part><part identity=live:.cid.4933a22bf564744><name>support@ineuron.ai</name><duration>5.303</duration></part></partlist> EOS,O O O O O O O O O,O
BOS ok EOS,O O O,good_bye
"BOS Hello Team, I have got the dashboard for PowerBI and Tableu. However all the links are inactive, when can I expect them to be available? EOS",O O O O O O O O O O O O O O O O O O O O O O O O O O O,support_ticket_generate
BOS i am not able to view the mute/unmute buttons in zoom for today's class EOS,O O O O O O O O O O O O O O O O,zoom_mute_disable_reply
BOS yes yes ..connection is establised between postman and pycharm ..its saying url error EOS,O O O O O O O O O O O O O O O,postman_url_incorrect_error
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d5-cf0004827c1341eb45690dd59099a560 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d5-cf0004827c1341eb45690dd59099a560/views/imgt1_anim type=Picture.1 doc_id=0-sa-d5-cf0004827c1341eb45690dd59099a560 width=702 height=271>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d5-cf0004827c1341eb45690dd59099a560>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d5-cf0004827c1341eb45690dd59099a560</a><OriginalName v=Assignment3Q2.png></OriginalName><FileSize v=16158></FileSize><meta type=photo originalName=Assignment3Q2.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,assignment_doubt
BOS Thank you that was a great deal of help EOS,O O O O O O O O O O O,Thank_you
BOS I have not received the Tableau and powerBI dash board material EOS,O O O O O O O O O O O O O,power-bi_tableau_dashboard
BOS Is it possible or not  EOS,O O O O O O O,need_help
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d5-03d6aa6635cba58584f5d137afb7a3d4 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d5-03d6aa6635cba58584f5d137afb7a3d4/views/imgt1_anim type=Picture.1 doc_id=0-sa-d5-03d6aa6635cba58584f5d137afb7a3d4 width=1152.428730926684 height=2048>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d5-03d6aa6635cba58584f5d137afb7a3d4>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d5-03d6aa6635cba58584f5d137afb7a3d4</a><OriginalName v=1598281931410.JPEG></OriginalName><FileSize v=204150></FileSize><meta type=photo originalName=1598281931410.JPEG></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS hope so EOS,O O O O,Thank_you
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d7-ed497907e6ab31654140ed63ad84cd98 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d7-ed497907e6ab31654140ed63ad84cd98/views/imgt1_anim type=Picture.1 doc_id=0-sa-d7-ed497907e6ab31654140ed63ad84cd98 width=2048 height=1152>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d7-ed497907e6ab31654140ed63ad84cd98>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d7-ed497907e6ab31654140ed63ad84cd98</a><OriginalName v=1601812157562.JPEG></OriginalName><FileSize v=28511></FileSize><meta type=photo originalName=1601812157562.JPEG></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS Thank you so much that was a great deal of help  EOS,O O O O O O O O O O O O O,Thank_you
BOS this error EOS,O O O O,need_help
BOS yes sir  EOS,O O O O,good_bye
"BOS <URIObject uri=https://api.asm.skype.com/v1/objects/0-sa-d1-6bcfd3fb230af3aec9e798f64cef2a65 url_thumbnail=https://api.asm.skype.com/v1/objects/0-sa-d1-6bcfd3fb230af3aec9e798f64cef2a65/views/imgt1_anim type=Picture.1 doc_id=0-sa-d1-6bcfd3fb230af3aec9e798f64cef2a65 width=1366 height=768>To view this shared photo, go to: <a href=https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d1-6bcfd3fb230af3aec9e798f64cef2a65>https://login.skype.com/login/sso?go=xmmfallback?pic=0-sa-d1-6bcfd3fb230af3aec9e798f64cef2a65</a><OriginalName v=Untitled.png></OriginalName><FileSize v=302257></FileSize><meta type=photo originalName=Untitled.png></meta></URIObject> EOS",O O O O O O O O O O O O O O O O O O O O O,O
BOS <a href=https://drive.google.com/file/d/1sbCg3o6RD2DMBXtlAky6MhXgmF5DflXL/view?usp=drivesdk>https://drive.google.com/file/d/1sbCg3o6RD2DMBXtlAky6MhXgmF5DflXL/view?usp=drivesdk</a> EOS,O O O O,O
BOS I am not understanding what&apos;s going on in the support team. I am really disappointing about your support. EOS,O O O O O O O O O O O O O O O O O O O O,sorry
BOS hi EOS,O O O,Greetings
BOS i know it has already been started but i can still get there by next class.  EOS,O O O O O O O O O O O O O O O O O O,need_help
BOS Respected sir/madam is the DL dashboard available EOS,O O O O O O O O O,Dashboard_access
BOS I completed the assignment  EOS,O O O O O O,great
BOS Sorry to bother so much  EOS,O O O O O O O,Thank_you
BOS Sir in conda I have 0.21.2  EOS,O O O O O O O O,need_help
BOS this dosnt seem to be the answer for my question EOS,O O O O O O O O O O O O,sorry
BOS And I m just doing the test project I m doing the chatbot assignment EOS,O O O O O O O O O O O O O O O O,need_help
